"MONDO_0013543","trypsinogen deficiency",1
"Orphanet_93279","Mild spondyloepiphyseal dysplasia due to COL2A1 mutation with early-onset osteoarthritis",22
"Orphanet_329967","Intermittent hydrarthrosis",1
"Orphanet_284984","Aneurysm - osteoarthritis syndrome",15
"MONDO_0014347","short stature with microcephaly and distinctive facies",2
"Orphanet_2250","Hyposmia - nasal and ocular hypoplasia - hypogonadotropic hypogonadism",3
"Orphanet_248340","Isolated delta-storage pool disease",0
"Orphanet_370127","Medich giant platelet syndrome",0
"Orphanet_220443","Bleeding diathesis due to thromboxane synthesis deficiency",96
"Orphanet_165658","Genetic gastro-esophageal disease",101
"Orphanet_104078","Unclassified intestinal pseudoobstruction",0
"Orphanet_99792","Dentin dysplasia - sclerotic bones",23
"MONDO_0020841","neurodevelopmental disorder with cerebellar atrophy and with or without seizures",1
"Orphanet_60041","Congenital heart block",20
"Orphanet_178040","Peripheral precocious puberty",206
"Orphanet_2230","Hypogonadotropic hypogonadism - frontoparietal alopecia",0
"Orphanet_1227","Bangstad syndrome",19
"Orphanet_209893","Congenital isolated thyroxine-binding globulin deficiency",0
"Orphanet_442","Congenital hypothyroidism",793
"Orphanet_171706","Short stature-delayed bone age due to thyroid hormone metabolism deficiency",54
"Orphanet_320","Apparent mineralocorticoid excess",408
"Orphanet_306539","Hereditary acrokeratotic poikiloderma of Kindler-Weary",18
"Orphanet_2908","Kindler syndrome",16
"Orphanet_307837","Focal palmoplantar keratoderma",210
"Orphanet_86923","Hereditary palmoplantar keratoderma, Gamborg-Nielsen type",132
"Orphanet_86918","Diffuse palmoplantar keratoderma-acrocyanosis syndrome",0
"MONDO_0021208","endocrine alopecia",141
"Orphanet_169","Ringed hair disease",69
"Orphanet_79365","Hypertrichosis",141
"Orphanet_841","Sebocystomatosis",28
"Orphanet_158684","Epidermolysis bullosa simplex with pyloric atresia",44
"Orphanet_263534","Acral peeling skin syndrome",79
"MONDO_0054852","peeling skin syndrome 6",1
"Orphanet_79504","Ichthyosis hystrix gravior",10
"Orphanet_2267","Ichthyosis-cheek-eyebrow syndrome",24
"MONDO_0007902","lichen planus, familial",40
"EFO_1001316","Eosinophilia-Myalgia Syndrome",10
"Orphanet_1260","Sino-auricular heart block",0
"EFO_0004138","bundle branch block",208
"Orphanet_295207","Humero-radio-ulnar synostosis, bilateral",0
"Orphanet_40","Acromesomelic dysplasia, Maroteaux type",22
"Orphanet_93398","Genochondromatosis type 2",23
"Orphanet_1822","Dysplasia epiphysealis hemimelica",1
"Orphanet_85197","Genochondromatosis type 1",23
"Orphanet_2021","Fibrochondrogenesis",84
"Orphanet_93329","Autosomal recessive omodysplasia",5
"Orphanet_3098","Rhizomelic syndrome, Urbach type",19
"Orphanet_2204","Dysplastic cortical hyperostosis",0
"Orphanet_391327","X-linked calvarial hyperostosis",0
"Orphanet_163654","Spondyloepiphyseal dysplasia, Cantu type",2
"Orphanet_99645","Dappled diaphyseal dysplasia",0
"Orphanet_1505","Short rib-polydactyly syndrome",743
"Orphanet_1240","Metaphyseal acroscyphodysplasia",74
"MONDO_0018730","rare genetic venous malformation",192
"Orphanet_400025","Female infertility due to an implantation defect of genetic origin",89
"Orphanet_399805","Male infertility with azoospermia or oligozoospermia due to single gene mutation",670
"Orphanet_399185","Rare hereditary disease with avascular necrosis",736
"Orphanet_235832","Congenital vascular bone syndrome",102
"Orphanet_93608","Autosomal dominant distal renal tubular acidosis",104
"MONDO_0043364","eosinophil peroxidase deficiency",1
"Orphanet_98878","Hemophilia A",128
"Orphanet_293825","Congenital dyserythropoietic anemia type IV",204
"Orphanet_822","Hereditary spherocytosis",64
"MONDO_0024573","familial hypertrophic cardiomyopathy",2637
"Orphanet_391366","Growth retardation-mild developmental delay-chronic hepatitis syndrome",0
"Orphanet_156619","Rare genetic urogenital disease",2962
"MONDO_0014946","Sifrim-Hitz-Weiss syndrome",1
"MONDO_0014008","phosphohydroxylysinuria",1
"MONDO_0021133","acquired factor XIII deficiency",1
"Orphanet_275749","Beta-thalassemia and related diseases",515
"Orphanet_231242","Hemoglobin C - beta-thalassemia",0
"MONDO_0044349","acquired hemoglobinopathy",2
"Orphanet_247378","Autosomal recessive secondary polycythemia not associated with VHL gene",0
"Orphanet_183441","Genetic acrokeratoderma",142
"Orphanet_183481","Genetic mixed dermis disorder",1035
"Orphanet_53296","Familial cutaneous collagenoma",5
"Orphanet_91135","Body skin hyperlaxity due to vitamin K-dependent coagulation factor deficiency",6
"MONDO_0016434","acquired dermis elastic tissue disorder",5
"EFO_0009080","x-linked ichthyosis with steryl-sulfatase deficiency",1
"EFO_0003901","dysuria",140
"EFO_0006347","pulmonary artery enlargement",102
"EFO_0005762","neuropathic pain",1087
"EFO_0009625","facial pain",41
"EFO_0007668","tragus size",1
"EFO_0007670","helix rolling",7
"EFO_0007669","antitragus size",1
"HP_0004323","abnormality of body weight",2521
"HP_0001824","weight loss",1772
"HP_0008846","Severe intrauterine growth retardation",13
"EFO_0006917","spontaneous preterm birth",201
"EFO_0010101","decreased susceptibility to hepatitis C infection",11
"EFO_1000714","impetigo",134
"EFO_0005757","vaginal inflammation",220
"EFO_0005752","eye inflammation",125
"EFO_0009875","thymus atrophy",131
"EFO_0004723","coronary artery calcification",372
"HP_0001627","Abnormal heart morphology",2
"HP_0006695","Atrioventricular canal defect",54
"HP_0008527","Congenital sensorineural hearing impairment",33
"HP_0000666","Horizontal nystagmus",7
"HP_0009908","Anterior creases of earlobe",8
"HP_0030276","Small scrotum",2
"EFO_0009426","necrosis",2944
"HP_0000079","Abnormality of the urinary system",1182
"HP_0012590","Abnormal urine output",13
"HP_0001939","abnormality of metabolism/homeostasis",5771
"HP_0002045","hypothermia",768
"HP_0003119","Abnormality of lipid metabolism",1661
"HP_0003146","hypocholesterolemia",54
"HP_0002385","Paraparesis",44
"EFO_0008323","hypocretin deficiency",0
"HP_0003072","Hypercalcemia",201
"HP_0004354","Abnormality of carboxylic acid metabolism",3
"HP_0008316","Abnormal mitochondria in muscle tissue",4
"HP_0002928","Decreased activity of the pyruvate dehydrogenase complex",2
"HP_0003076","glycosuria",115
"HP_0007256","Abnormal pyramidal sign",54
"HP_0005879","Congenital finger flexion contractures",1
"HP_0009601","Aplasia/Hypoplasia of the thumb",0
"HP_0002817","Abnormality of the upper limb",143
"HP_0200055","Small hand",23
"HP_0001773","Short foot",10
"HP_0005750","Contractures of the joints of the lower limbs",8
"HP_0003010","Prolonged bleeding time",66
"HP_0001881","abnormal leukocyte morphology",533
"HP_0011974","Myelofibrosis",194
"HP_0004936","Venous thrombosis",705
"EFO_0003907","deep vein thrombosis",439
"HP_0000054","Micropenis",44
"HP_0000960","Sacral dimple",5
"HP_0003065","Patellar hypoplasia",1
"HP_0011451","Congenital microcephaly",34
"HP_0006337","Premature eruption of permanent teeth",0
"HP_0000680","Delayed eruption of primary teeth",0
"HP_0002980","Femoral bowing",6
"HP_0010313","breast hypertrophy",17
"HP_0005957","breathing dysregulation",29
"EFO_0005427","social communication impairment",15
"HP_0006915","Inability to walk by childhood/adolescence",2
"HP_0000817","Poor eye contact",4
"HP_0012075","personality disorder",167
"HP_0002066","Gait ataxia",59
"HP_0001315","Reduced tendon reflexes",8
"HP_0007034","Generalized hyperreflexia",1
"HP_0002167","Neurological speech impairment",113
"HP_0012675","iron accumulation in brain",4
"HP_0007333","Hypoplasia of the frontal lobes",0
"HP_0001256","Intellectual disability, mild",12
"EFO_0007983","asymptomatic neurocognitive impairment",29
"HP_0001328","Specific learning disability",18
"HP_0003401","Paresthesia",96
"HP_0011342","Mild global developmental delay",2
"HP_0000268","Dolichocephaly",11
"HP_0011821","Abnormality of facial skeleton",154
"HP_0000277","Abnormality of the mandible",145
"HP_0003196","Short nose",16
"HP_0001742","Nasal obstruction",72
"HP_0002000","Short columella",3
"HP_0001123","Visual field defect",170
"HP_0004329","abnormal morphology of the posterior segment of the globe",16
"HP_0007716","Intraocular melanoma",2
"HP_0000160","Narrow mouth",19
"HP_0000951","abnormality of the skin",1619
"HP_0002208","Coarse hair",0
"EFO_0009850","masculinization of female, CTCAE",4
"EFO_0009879","gastric hemorrhage",9
"HP_0030897","Decreased intestinal transit time",0
"HP_0100633","Esophagitis",57
"HP_0001082","Cholecystitis",221
"HP_0011458","Abdominal symptom",865
"EFO_0005755","rheumatic disease",6298
"MONDO_0017957","unclassified autoinflammatory syndrome",370
"EFO_1000767","skin sarcoidosis",18
"EFO_1001232","uveoparotid fever",1
"MONDO_0002400","synovitis (disease)",313
"EFO_1001092","patellofemoral pain syndrome",10
"EFO_1001887","epicondylitis",39
"MONDO_0004857","tendinitis",81
"EFO_0003964","hip fracture",202
"MONDO_0002614","bone inflammation disease",4328
"MONDO_0000359","spondylocostal dysostosis",141
"EFO_1001163","root caries",10
"MONDO_0024643","myocardial disorder",2854
"MONDO_0004582","rheumatic myocarditis",6
"MONDO_0000589","autoimmune disease of musculoskeletal system",3358
"MONDO_0016343","unclassified cardiomyopathy",395
"EFO_0000767","idiopathic cardiomyopathy",26
"MONDO_0016330","non-familial hypertrophic cardiomyopathy",179
"EFO_1001473","Non-familial restrictive cardiomyopathy",1508
"MONDO_0001784","malignant renovascular hypertension",2
"EFO_1000794","acute kidney tubular necrosis",171
"EFO_1001140","pyelitis",317
"MONDO_0002331","nephrosis",1075
"MONDO_0000490","glomerulosclerosis",1507
"EFO_0004236","focal segmental glomerulosclerosis",1145
"EFO_0007249","emphysematous cholecystitis",0
"EFO_0000279","azoospermia",1253
"MONDO_0018555","hypogonadotropic hypogonadism",3395
"EFO_0009555","male reproductive system disease",8997
"EFO_0007282","genital herpes",61
"EFO_0009548","fallopian tube disease",282
"EFO_1000935","female genital tuberculosis",4
"MONDO_0021682","viral sexually transmitted disease",2816
"EFO_0000764","HIV infection",2943
"EFO_1000663","acquired keratosis",1
"MONDO_0019294","mixed dermis disorder",493
"EFO_0007272","filarial elephantiasis",58
"EFO_0004775","toxic epidermal necrolysis",174
"EFO_0003958","sunburn",168
"EFO_1000722","Kimura disease",26
"EFO_1000671","bacterial exanthem",0
"EFO_0004719","pemphigus vulgaris",184
"EFO_0008606","pemphigus herpetiformis",5
"EFO_0008601","pemphigus foliaceus",87
"EFO_0008612","vegetating cicatricial pemphigoid",0
"EFO_1000724","lichen disease",550
"EFO_1000764","seborrheic dermatitis",166
"EFO_1000664","acrodermatitis",31
"EFO_1000702","folliculitis",125
"MONDO_0024610","parasitic skin disease",262
"EFO_0007526","trombiculiasis",1
"MONDO_0024414","anaerobic cellulitis",0
"EFO_0009373","edema",1673
"EFO_0007237","dipetalonemiasis",0
"EFO_0000676","psoriasis",5413
"MONDO_0019546","other acquired skin disease",346
"MONDO_0000733","cornea plana",28
"MONDO_0002494","substance-related disorder",5643
"EFO_1001345","Hepatitis, Alcoholic",209
"MONDO_0024458","visual system disease",10276
"EFO_1001070","ocular tuberculosis",4
"MONDO_0002970","ciliary body disease",8
"EFO_0003839","retinopathy",6291
"MONDO_0004580","retinal degeneration",5123
"EFO_1001028","macular holes",136
"MONDO_0004751","disease of orbital part of eye adnexa",5
"MONDO_0017278","autoimmune polyendocrinopathy",331
"EFO_1000974","hypersensitivity vasculitis",137
"EFO_1001929","selective IgA deficiency disease",118
"MONDO_0042982","GATA2 deficiency with susceptibility to MDS/AML",137
"MONDO_0003393","thymus gland disease",1049
"EFO_0007195","cat-scratch disease",16
"EFO_1001332","Giant Lymph Node Hyperplasia",9
"EFO_0007492","splenic tuberculosis",0
"EFO_0005627","perianal Crohn's disease",9
"MONDO_0044972","eosinophil disease",154
"MONDO_0000831","thrombotic disease",1616
"MONDO_0003159","vascular hemostatic disease",112
"EFO_0003875","peripheral vascular disease",1301
"EFO_0003876","intermittent vascular claudication",147
"MONDO_0000473","arterial disorder",6625
"MONDO_0002277","arteriosclerosis disorder",2830
"EFO_1000013","Prinzmetal's angina",65
"EFO_1000985","intermediate coronary syndrome",426
"EFO_1002032","primary hypertension",578
"EFO_1000816","aortitis",31
"EFO_1001440","Tuberculosis, Avian",1
"MONDO_0002280","anemia (disease)",4477
"EFO_0007388","myelophthisic anemia",9
"MONDO_0001245","microcytic anemia",706
"EFO_0003146","symptomatic heart failure",186
"EFO_0007210","clonorchiasis",33
"EFO_0004220","Chronic Hepatitis C infection",732
"EFO_1001068","obstructive jaundice",169
"MONDO_0004789","cholangitis",663
"EFO_0007128","actinomycosis",10
"MONDO_0021804","silicotuberculosis",0
"EFO_0007519","trench fever",1
"EFO_0000776","Aeromonas hydrophila infection",33
"EFO_0007496","staphylococcal pneumonia",29
"MONDO_0019362","epidemic louse-borne typhus",3
"MONDO_0041850","pneumonia caused by gram negative bacteria",2
"EFO_0007168","berylliosis",36
"EFO_0007153","asbestosis",89
"EFO_1000851","byssinosis",6
"EFO_1000813","anthracosilicosis",11
"EFO_1000793","Actinobacillus infectious disease",1
"EFO_0001675","simian immunodeficiency virus infection",48
"EFO_1001488","influenza A (H1N1)",122
"EFO_0007218","congenital rubella",17
"EFO_1002025","measles",533
"EFO_1001991","pneumonitis",652
"EFO_1001475","schistosomiasis",401
"EFO_0007254","enterobiasis",3
"DOID_1947","trichomoniasis",34
"EFO_0009357","Anti-rubella virus IgG measurement",2
"EFO_0005941","mammographic density measurement",25
"EFO_0006309","plasma plasminogen measurement",5
"EFO_0008141","granulins measurement",2
"EFO_0008085","Ck-beta-8-1 measurement",1
"EFO_0008161","insulin-like growth factor-binding protein 7 measurement",1
"EFO_0008131","fibronectin fragment 3 measurement",1
"EFO_0008188","interleukin 6 receptor subunit beta measurement",1
"EFO_0009414","CCL17 measurement",2
"EFO_0008209","leukocyte immunoglobulin-like receptor subfamily B member 2 measurement",0
"EFO_0008134","ficolin-1 measurement",1
"EFO_0008226","MAP kinase-activated protein kinase 3 measurement",3
"EFO_0008066","carbohydrate sulfotransferase 15 measurement",1
"EFO_0008178","interleukin 18 receptor 1 measurement",4
"EFO_0008265","platelet-derived growth factor receptor beta measurement",2
"EFO_0008232","methionine aminopeptidase 2 measurement",1
"EFO_0008107","death-associated protein kinase 2 measurement",1
"EFO_0008542","complement C3d subcomponent measurement",0
"EFO_0008088","collectin-11 measurement",1
"EFO_0006955","ADAMTS13 activity measurement",3
"EFO_0005128","albumin:globulin ratio measurement",49
"EFO_0009213","Hemoglobin B Measurement",0
"EFO_0009961","Insulinogenic index measurement",4
"EFO_0007677","LDL peak particle diameter measurement",16
"EFO_0007776","prothrombin fragments F1+2 measurement",2
"EFO_0009703","red blood cell folate measurement",2
"EFO_0005275","dihydroxy docosatrienoic acid measurement",19
"EFO_0009778","tri-iodothyronine measurement",0
"EFO_0007840","pesticide exposure measurement",1
"EFO_0008407","susceptibility to Mycobacterium tuberculosis infection measurement",39
"EFO_0008410","susceptibility to pneumonia measurement",53
"EFO_0008406","susceptibility to plantar warts measurement",47
"EFO_0008403","susceptibility to mononucleosis measurement",38
"EFO_0008404","susceptibility to mumps measurement",45
"EFO_0000689","sampling time",0
"EFO_0004300","longevity",283
"EFO_0004950","date of birth",0
"EFO_0007968","tissue factor pathway inhibitor measurement",0
"EFO_0007018","egg allergy measurement",14
"EFO_0004809","fructose-bisphosphate aldolase measurement",1
"EFO_0006896","glucose homeostasis measurement",66
"EFO_0007946","tiredness measurement",2
"EFO_0008237","motor development measurement",6
"EFO_0004742","renal system measurement",1421
"EFO_0009324","APOL1 risk genotype carrier status",5
"EFO_0009795","serum urea measurement",136
"EFO_0008435","gestational weight gain measurement",0
"EFO_0006922","delivery measurement",2
"EFO_0006825","trans/cis-18:2 fatty acid measurement",7
"EFO_0007975","gondoic acid measurement",2
"EFO_0006796","very long-chain saturated fatty acid measurement",24
"EFO_0009933","Thyroid preparation use measurement",127
"EFO_0007663","childhood aggressive behaviour measurement",33
"EFO_0006348","pulmonary artery-aorta diameter ratio measurement",0
"EFO_0007928","ventricular rate measurement",44
"EFO_0009185","heart rate response to recovery post exercise",29
"EFO_0009268","family history of Alzheimer’s disease",80
